1543.87	0.000630305		1543.87	2.05E+14
1546.58	0.000631221		1546.58	2.07E+14
1549.28	0.000632323		1549.28	2.07E+14
1551.98	0.000633667		1551.98	2.06E+14
1554.68	0.000635234		1554.68	2.03E+14
1557.38	0.000636955		1557.38	2.06E+14
1560.08	0.000638808		1560.08	2.03E+14
1562.78	0.000640809		1562.78	2.04E+14
1565.48	0.000642965		1565.48	2.03E+14
1568.18	0.000645269		1568.18	1.97E+14
1570.88	0.000647704		1570.88	1.80E+14
1573.58	0.000650233		1573.58	1.83E+14
1576.28	0.00065283		1576.28	1.84E+14
1578.98	0.0006555		1578.98	1.83E+14
1581.68	0.00065825		1581.68	1.88E+14
1584.38	0.000661076		1584.38	1.95E+14
1587.08	0.000663967		1587.08	1.96E+14
1589.78	0.000666903		1589.78	1.86E+14
1592.49	0.000669858		1592.49	2.00E+14
1595.19	0.000672834		1595.19	2.00E+14
1597.89	0.000675847		1597.89	1.98E+14
1600.59	0.000678883		1600.59	1.79E+14
1603.29	0.000681892		1603.29	1.76E+14
1605.99	0.00068486		1605.99	1.89E+14
1608.69	0.000687822		1608.69	1.80E+14
1611.39	0.000690789		1611.39	1.80E+14
1614.09	0.00069371		1614.09	1.88E+14
1616.79	0.000696548		1616.79	1.84E+14
1619.49	0.000699345		1619.49	1.88E+14
1622.19	0.00070214		1622.19	1.89E+14
1624.89	0.000704881		1624.89	1.89E+14
1627.59	0.000707496		1627.59	1.91E+14
1630.29	0.000709994		1630.29	1.88E+14
1632.99	0.000712415		1632.99	1.86E+14
1635.69	0.000714776		1635.69	1.88E+14
1638.4	0.000717079		1638.4	1.76E+14
1641.1	0.000719289		1641.1	1.76E+14
1643.8	0.00072134		1643.8	1.79E+14
1646.5	0.000723225		1646.5	1.80E+14
1649.2	0.000725008		1649.2	1.78E+14
1651.9	0.000726714		1651.9	1.79E+14
1654.6	0.00072828		1654.6	1.78E+14
1657.3	0.000729672		1657.3	1.81E+14
1660	0.000730969		1660	1.81E+14
